"age,income,loanamount,creditscore,yearsexperience,gender,education,city,employmenttype,loanapproved,income_loan_ratio,risklevel,experiencegroup,incomegroup"
"58,48241.0,17204.0,545.0,38,Female,Bachelors,San Francisco,Salaried,0,2.80405719600093,High Risk,Expert,Medium"
"33,61000.0,28215.0,413.0,10,Male,Bachelors,New York,Unemployed,0,2.1619705830232148,High Risk,Mid,High"
"21,39141.0,17901.0,532.0,2,Female,Bachelors,Chicago,Unemployed,0,2.186525892408245,High Risk,Fresher,Medium"
"52,36479.0,28235.0,621.0,24,Female,High School,Houston,Salaried,0,1.2919780414379316,Low Risk,Expert,Medium"
"65,43900.0,16227.0,837.0,23,Male,Bachelors,Chicago,Self-Employed,1,2.705367597214519,Low Risk,Expert,Medium"
"43,43540.0,25778.0,425.0,8,Male,Phd,Chicago,Self-Employed,0,1.6890371634727286,High Risk,Mid,Medium"
"29,62095.0,21657.0,612.0,7,Male,High School,New York,Salaried,1,2.8672022902525742,Low Risk,Mid,High"
"28,61952.0,12394.0,810.0,38,Female,Bachelors,New York,Salaried,1,4.998547684363402,Low Risk,Expert,High"
"54,78575.0,19304.0,783.0,30,Female,Phd,Chicago,Salaried,1,4.0703999171156235,Low Risk,Expert,High"
"42,42568.0,2475.0,580.0,16,Female,Phd,New York,Salaried,0,17.199191919191918,High Risk,Senior,Medium"
"35,-213.0,14048.0,582.0,30,Female,Bachelors,Chicago,Self-Employed,0,-0.015162300683371299,High Risk,Expert,"
"36,43859.0,7378.0,691.0,3,Female,Phd,New York,Unemployed,0,5.944564922743291,Low Risk,Junior,Medium"
"40,53460.0,35980.0,822.0,3,Female,Masters,San Francisco,Self-Employed,1,1.4858254585881046,Low Risk,Junior,Medium"
"55,60718.0,7472.0,681.0,36,Female,Masters,New York,Salaried,1,8.126070663811563,Low Risk,Expert,High"
"43,42556.0,24114.0,841.0,5,Female,Masters,Houston,Salaried,1,1.7647839429377126,Low Risk,Junior,Medium"
"23,75712.0,15849.0,415.0,8,Male,Masters,New York,Salaried,0,4.77708372767998,High Risk,Mid,High"
"21,34494.0,26451.0,808.0,7,Female,Bachelors,San Francisco,Salaried,0,1.3040716797096519,Low Risk,Mid,Medium"
"61,45880.0,14844.0,799.0,31,Male,High School,San Francisco,Salaried,1,3.0908111021288063,Low Risk,Expert,Medium"
"68,33801.0,8724.0,570.0,14,Male,Bachelors,San Francisco,Self-Employed,0,3.874484181568088,High Risk,Senior,Medium"
"46,50294.0,20633.0,739.0,17,Male,Bachelors,San Francisco,Salaried,1,2.4375514951776283,Low Risk,Senior,Medium"
"51,73835.0,25601.0,590.0,22,Female,Masters,Chicago,Self-Employed,0,2.8840670286316943,High Risk,Expert,High"
"34,47886.0,30227.0,338.0,4,Male,Masters,San Francisco,Self-Employed,0,1.5842127898898335,High Risk,Junior,Medium"
"60,47978.0,23982.0,323.0,26,Male,Phd,Houston,Unemployed,1,2.0005837711617045,High Risk,Expert,Medium"
"60,24561.0,15765.0,342.0,32,Male,Phd,New York,Self-Employed,0,1.5579448144624168,High Risk,Expert,Low"
"33,45695.0,31090.0,469.0,1,Male,High School,San Francisco,Unemployed,0,1.4697651978128015,High Risk,Fresher,Medium"
"19,67257.0,29304.0,639.0,37,Female,Masters,New York,Unemployed,0,2.29514742014742,Low Risk,Expert,High"
"51,46246.0,22152.0,468.0,27,Female,Phd,Chicago,Unemployed,0,2.087667027807873,High Risk,Expert,Medium"
"25,45233.0,29686.0,837.0,23,Female,Bachelors,New York,Self-Employed,1,1.5237148824361653,Low Risk,Expert,Medium"
"30,66586.0,37478.0,771.0,20,Female,Masters,Chicago,Unemployed,0,1.7766689791344255,Low Risk,Senior,High"
"59,45297.0,15651.0,442.0,30,Male,High School,Chicago,Salaried,0,2.8941920644048302,High Risk,Expert,Medium"
"25,49488.0,12803.0,579.0,10,Female,High School,New York,Self-Employed,0,3.865344059985941,High Risk,Mid,Medium"
"47,30730.0,15418.0,774.0,27,Male,Bachelors,San Francisco,Salaried,0,1.9931249189259308,Low Risk,Expert,Medium"
"49,60168.0,9203.0,610.0,39,Female,Phd,Houston,Self-Employed,1,6.537868086493535,Low Risk,Expert,High"
"53,74695.0,24730.0,359.0,3,Male,Bachelors,New York,Unemployed,0,3.0204205418520016,High Risk,Junior,High"
"64,65118.0,7121.0,328.0,15,Male,Phd,Houston,Unemployed,0,9.14450217666058,High Risk,Senior,High"
"47,21991.0,30120.0,830.0,11,Male,Masters,New York,Self-Employed,0,0.7301128818061089,Low Risk,Senior,Low"
"18,40425.0,14623.0,372.0,21,Male,High School,Houston,Unemployed,0,2.764480612733365,High Risk,Expert,Medium"
"60,46371.0,30870.0,693.0,34,Female,Phd,New York,Salaried,1,1.5021379980563654,Low Risk,Expert,Medium"
"56,65149.0,-456.0,693.0,15,Female,Bachelors,Houston,Salaried,1,-142.87061403508773,Low Risk,Senior,High"
"34,30026.0,16918.0,780.0,23,Male,Masters,Houston,Unemployed,0,1.7747960751861922,Low Risk,Expert,Medium"
"37,34716.0,9656.0,772.0,34,Male,Phd,New York,Self-Employed,0,3.5952775476387737,Low Risk,Expert,Medium"
"41,25923.0,30827.0,612.0,27,Female,Masters,New York,Self-Employed,0,0.8409186751873358,Low Risk,Expert,Low"
"67,37613.0,33432.0,737.0,28,Female,Masters,Chicago,Salaried,0,1.1250598229241446,Low Risk,Expert,Medium"
"39,31226.0,1247.0,623.0,20,Female,Bachelors,Houston,Unemployed,0,25.040898155573377,Low Risk,Senior,Medium"
"46,73969.0,26927.0,386.0,24,Male,Bachelors,New York,Unemployed,0,2.7470197199836597,High Risk,Expert,High"
"39,40289.0,28549.0,658.0,38,Male,Masters,San Francisco,Salaried,1,1.411222809905776,Low Risk,Expert,Medium"
"61,60364.0,22605.0,496.0,30,Male,Masters,San Francisco,Self-Employed,0,2.6703826587038266,High Risk,Expert,High"
"26,50270.0,24705.0,684.0,14,Male,Phd,Chicago,Unemployed,1,2.034810767051204,Low Risk,Senior,Medium"
"54,50059.0,24128.0,417.0,34,Female,Bachelors,San Francisco,Self-Employed,0,2.0747264588859418,High Risk,Expert,Medium"
"27,41128.0,26956.0,797.0,37,Male,Phd,New York,Self-Employed,1,1.5257456595934116,Low Risk,Expert,Medium"
"53,61550.0,11260.0,761.0,21,Female,High School,Houston,Salaried,1,5.466252220248668,Low Risk,Expert,High"
"54,52315.0,29604.0,795.0,4,Male,Phd,New York,Self-Employed,1,1.7671598432644238,Low Risk,Junior,Medium"
"45,51451.0,21675.0,546.0,12,Female,Masters,San Francisco,Salaried,0,2.3737485582468283,High Risk,Senior,Medium"
"45,41099.0,21195.0,533.0,31,Male,High School,San Francisco,Unemployed,0,1.9390894078792167,High Risk,Expert,Medium"
"59,43553.0,24533.0,716.0,2,Female,Phd,New York,Self-Employed,1,1.7752822728569682,Low Risk,Fresher,Medium"
"60,58834.0,9834.0,766.0,14,Female,High School,Chicago,Salaried,1,5.982713036404312,Low Risk,Senior,Medium"
"38,53451.0,7572.0,781.0,26,Male,Bachelors,New York,Salaried,1,7.059033280507132,Low Risk,Expert,Medium"
"41,51852.0,19032.0,664.0,26,Female,Phd,Chicago,Self-Employed,1,2.7244640605296344,Low Risk,Expert,Medium"
"59,38689.0,32348.0,452.0,29,Female,Phd,San Francisco,Salaried,0,1.1960244837393348,High Risk,Expert,Medium"
"57,79162.0,10517.0,571.0,5,Female,Bachelors,Houston,Unemployed,0,7.527051440524865,High Risk,Junior,High"
"19,42804.0,21401.0,691.0,24,Male,Phd,Houston,Self-Employed,1,2.0000934535769357,Low Risk,Expert,Medium"
"25,49546.0,14267.0,846.0,27,Male,High School,New York,Unemployed,0,3.4727693278194436,Low Risk,Expert,Medium"
"65,47194.0,13192.0,729.0,21,Male,Bachelors,Chicago,Salaried,1,3.5774711946634326,Low Risk,Expert,Medium"
"44,79321.0,24006.0,488.0,3,Male,High School,San Francisco,Unemployed,0,3.3042156127634756,High Risk,Junior,High"
"39,45638.0,26075.0,551.0,14,Female,Phd,Houston,Salaried,0,1.7502588686481304,High Risk,Senior,Medium"
"54,44265.0,13700.0,694.0,25,Female,Phd,New York,Salaried,1,3.2310218978102188,Low Risk,Expert,Medium"
"44,51775.0,31098.0,518.0,17,Male,Phd,New York,Unemployed,0,1.664898064184192,High Risk,Senior,Medium"
"46,39597.0,23380.0,489.0,8,Female,Bachelors,San Francisco,Self-Employed,0,1.6936270316509838,High Risk,Mid,Medium"
"20,51674.0,18067.0,533.0,3,Male,High School,San Francisco,Self-Employed,0,2.8601317318868658,High Risk,Junior,Medium"
"30,54495.0,36291.0,657.0,5,Female,Bachelors,New York,Unemployed,0,1.501611969909895,Low Risk,Junior,Medium"
"62,53949.0,26028.0,777.0,11,Male,Bachelors,New York,Unemployed,0,2.072729368372522,Low Risk,Senior,Medium"
"27,39231.0,14410.0,728.0,30,Female,Masters,Chicago,Unemployed,0,2.7224843858431647,Low Risk,Expert,Medium"
"53,75638.0,19850.0,536.0,8,Male,Bachelors,San Francisco,Unemployed,0,3.8104785894206548,High Risk,Mid,High"
"26,79085.0,21050.0,332.0,6,Male,Masters,New York,Self-Employed,0,3.7570071258907363,High Risk,Mid,High"
"44,62790.0,25323.0,512.0,28,Male,Bachelors,San Francisco,Self-Employed,0,2.4795640326975477,High Risk,Expert,High"
"51,59807.0,21916.0,678.0,13,Female,Bachelors,New York,Salaried,1,2.728919510859646,Low Risk,Senior,Medium"
"68,46479.0,35163.0,301.0,19,Male,Phd,New York,Unemployed,0,1.3218155447487416,High Risk,Senior,Medium"
"18,55870.0,18187.0,749.0,31,Female,Bachelors,New York,Self-Employed,1,3.071974487271128,Low Risk,Expert,Medium"
"49,37473.0,6161.0,726.0,21,Male,Phd,San Francisco,Self-Employed,0,6.082291835740951,Low Risk,Expert,Medium"
"42,33108.0,21716.0,578.0,35,Male,Phd,New York,Self-Employed,0,1.5245901639344261,High Risk,Expert,Medium"
"46,27690.0,16471.0,513.0,17,Female,Bachelors,New York,Self-Employed,0,1.681136543014996,High Risk,Senior,Low"
"24,56160.0,7968.0,584.0,39,Female,High School,San Francisco,Self-Employed,0,7.048192771084337,High Risk,Expert,Medium"
"66,29324.0,14372.0,842.0,24,Female,Phd,New York,Self-Employed,0,2.0403562482605064,Low Risk,Expert,Low"
"20,42505.0,17133.0,573.0,30,Female,Bachelors,Houston,Unemployed,0,2.480884842117551,High Risk,Expert,Medium"
"37,49082.0,29118.0,310.0,34,Female,High School,Houston,Salaried,0,1.6856240126382307,High Risk,Expert,Medium"
"37,64929.0,8134.0,346.0,25,Female,Bachelors,New York,Salaried,0,7.982419473813622,High Risk,Expert,High"
"47,41327.0,22798.0,814.0,3,Male,Bachelors,Chicago,Unemployed,0,1.8127467321694886,Low Risk,Junior,Medium"
"52,66699.0,37764.0,737.0,19,Female,High School,San Francisco,Self-Employed,1,1.7662059103908485,Low Risk,Senior,High"
"52,64087.0,18601.0,726.0,33,Male,Bachelors,New York,Unemployed,0,3.4453524004085803,Low Risk,Expert,High"
"66,33930.0,18366.0,731.0,11,Male,Phd,San Francisco,Self-Employed,0,1.8474354786017642,Low Risk,Senior,Medium"
"56,66842.0,25758.0,429.0,15,Male,Masters,Chicago,Self-Employed,0,2.5949996117711,High Risk,Senior,High"
"44,45746.0,24177.0,321.0,4,Female,Masters,Chicago,Self-Employed,0,1.8921288828225173,High Risk,Junior,Medium"
"43,49488.0,31340.0,688.0,34,Male,Bachelors,San Francisco,Self-Employed,1,1.5790682833439693,Low Risk,Expert,Medium"
"31,45810.0,18663.0,434.0,26,Male,Masters,Chicago,Self-Employed,0,2.4545892943256713,High Risk,Expert,Medium"
"34,49947.0,25618.0,831.0,0,Male,Masters,Chicago,Unemployed,0,1.949683816066828,Low Risk,,Medium"
"35,43774.0,25745.0,519.0,33,Female,Masters,San Francisco,Unemployed,0,1.7002913187026607,High Risk,Expert,Medium"
"62,37405.0,17316.0,632.0,31,Male,Phd,Chicago,Salaried,0,2.16014091014091,Low Risk,Expert,Medium"
"69,38731.0,19088.0,429.0,38,Female,Phd,Houston,Self-Employed,0,2.0290758591785414,High Risk,Expert,Medium"
"46,52084.0,19910.0,579.0,32,Male,Masters,New York,Unemployed,0,2.615971873430437,High Risk,Expert,Medium"
"37,47593.0,10098.0,724.0,30,Female,High School,Houston,Unemployed,0,4.713111507229154,Low Risk,Expert,Medium"
"44,57910.0,16891.0,597.0,12,Female,High School,Houston,Self-Employed,0,3.4284530223195784,High Risk,Senior,Medium"
"35,50785.0,31969.0,803.0,1,Male,High School,New York,Self-Employed,0,1.5885701773593168,Low Risk,Fresher,Medium"
"21,51155.0,28302.0,656.0,29,Male,Phd,Houston,Unemployed,0,1.8074694367889195,Low Risk,Expert,Medium"
"18,58892.0,15361.0,754.0,9,Female,Phd,New York,Self-Employed,1,3.833864982748519,Low Risk,Mid,Medium"
"67,71284.0,19874.0,700.0,22,Female,Phd,New York,Unemployed,0,3.5867968199657843,Low Risk,Expert,High"
"18,71885.0,27771.0,754.0,32,Female,Phd,San Francisco,Salaried,1,2.5884915919484355,Low Risk,Expert,High"
"43,70106.0,23547.0,333.0,38,Male,Masters,New York,Self-Employed,0,2.9772794835860195,High Risk,Expert,High"
"62,63057.0,26399.0,547.0,28,Male,Phd,New York,Salaried,0,2.3886132050456457,High Risk,Expert,High"
"37,81281.0,24273.0,341.0,29,Male,Masters,Chicago,Salaried,0,3.3486178057924443,High Risk,Expert,High"
"69,56567.0,21723.0,422.0,33,Male,High School,Chicago,Salaried,0,2.6040141785204622,High Risk,Expert,Medium"
"40,54883.0,18673.0,326.0,38,Male,Masters,Houston,Self-Employed,0,2.9391634980988592,High Risk,Expert,Medium"
"27,83659.0,10439.0,761.0,16,Female,High School,New York,Salaried,1,8.014081808602356,Low Risk,Senior,High"
"28,9110.0,25538.0,446.0,21,Female,Phd,New York,Unemployed,0,0.356723314276764,High Risk,Expert,Low"
"58,46792.0,18226.0,795.0,4,Female,High School,San Francisco,Unemployed,0,2.5673214089761878,Low Risk,Junior,Medium"
"58,68787.0,6817.0,579.0,10,Female,High School,New York,Self-Employed,0,10.090509021563738,High Risk,Mid,High"
"22,64704.0,15635.0,759.0,21,Female,Masters,San Francisco,Self-Employed,1,4.138407419251679,Low Risk,Expert,High"
"34,51612.0,4671.0,675.0,23,Male,Bachelors,Chicago,Self-Employed,1,11.049454078355813,Low Risk,Expert,Medium"
"39,43538.0,11764.0,382.0,10,Female,High School,Chicago,Unemployed,0,3.7009520571234273,High Risk,Mid,Medium"
"51,45019.0,21097.0,834.0,10,Male,Phd,Chicago,Unemployed,0,2.133905294591648,Low Risk,Mid,Medium"
"62,54771.0,31246.0,822.0,16,Male,High School,Houston,Unemployed,0,1.7528963707354541,Low Risk,Senior,Medium"
"58,74325.0,28000.0,402.0,31,Male,Bachelors,New York,Self-Employed,0,2.6544642857142855,High Risk,Expert,High"
"46,74512.0,32013.0,818.0,18,Male,Masters,Chicago,Unemployed,0,2.327554431012401,Low Risk,Senior,High"
"21,49160.0,21662.0,661.0,26,Female,High School,San Francisco,Self-Employed,1,2.2694118733265625,Low Risk,Expert,Medium"
"22,53795.0,18327.0,555.0,31,Female,Bachelors,Chicago,Salaried,0,2.93528673541769,High Risk,Expert,Medium"
"28,40826.0,26746.0,579.0,24,Male,Phd,New York,Unemployed,0,1.5264338592686757,High Risk,Expert,Medium"
"68,42392.0,12805.0,491.0,27,Male,Phd,Chicago,Salaried,0,3.3105818039828194,High Risk,Expert,Medium"
"38,65694.0,12181.0,834.0,39,Female,Masters,New York,Unemployed,0,5.393153271488384,Low Risk,Expert,High"
"52,74033.0,10759.0,579.0,26,Female,Phd,New York,Unemployed,0,6.8810298354865695,High Risk,Expert,High"
"29,39541.0,28711.0,575.0,13,Female,Bachelors,Chicago,Unemployed,0,1.377207342133677,High Risk,Senior,Medium"
"43,53644.0,13323.0,672.0,38,Male,High School,San Francisco,Salaried,1,4.0264204758687985,Low Risk,Expert,Medium"
"68,46354.0,28005.0,743.0,1,Female,Bachelors,Houston,Unemployed,0,1.6552044277807534,Low Risk,Fresher,Medium"
"36,62958.0,21188.0,494.0,16,Female,Masters,New York,Salaried,0,2.971398905040589,High Risk,Senior,High"
"62,44172.0,28814.0,557.0,0,Male,Bachelors,Houston,Self-Employed,0,1.533004789338516,High Risk,,Medium"
"24,21103.0,11157.0,659.0,31,Male,Bachelors,Chicago,Unemployed,0,1.8914582773146904,Low Risk,Expert,Low"
"64,65055.0,14996.0,847.0,18,Female,Masters,New York,Unemployed,0,4.338156841824486,Low Risk,Senior,High"
"24,45448.0,23632.0,407.0,13,Male,Masters,New York,Salaried,0,1.9231550440081246,High Risk,Senior,Medium"
"43,47008.0,16552.0,323.0,30,Male,High School,Chicago,Unemployed,0,2.8400193330111163,High Risk,Expert,Medium"
"57,56534.0,53.0,764.0,17,Male,High School,Houston,Self-Employed,1,1066.6792452830189,Low Risk,Senior,Medium"
"22,49488.0,9022.0,321.0,13,Male,Phd,San Francisco,Unemployed,0,5.485258257592552,High Risk,Senior,Medium"
"38,56842.0,11094.0,801.0,13,Male,Phd,Chicago,Self-Employed,1,5.123670452496845,Low Risk,Senior,Medium"
"31,25554.0,11687.0,800.0,23,Female,High School,Chicago,Self-Employed,0,2.1865320441516216,Low Risk,Expert,Low"
"21,58345.0,25454.0,706.0,4,Female,Phd,San Francisco,Unemployed,0,2.2921741180168147,Low Risk,Junior,Medium"
"40,21364.0,22696.0,629.0,15,Female,High School,San Francisco,Unemployed,0,0.9413112442721184,Low Risk,Senior,Low"
"59,61543.0,21298.0,585.0,4,Female,Phd,San Francisco,Self-Employed,0,2.889614048267443,High Risk,Junior,High"
"37,66776.0,36069.0,446.0,12,Female,Bachelors,San Francisco,Self-Employed,0,1.8513404862901661,High Risk,Senior,High"
"32,29472.0,29402.0,683.0,15,Male,Masters,Chicago,Self-Employed,0,1.0023807904224202,Low Risk,Senior,Low"
"67,54926.0,26415.0,310.0,14,Female,High School,San Francisco,Unemployed,0,2.0793488548173387,High Risk,Senior,Medium"
"69,65858.0,8038.0,575.0,30,Female,High School,Houston,Salaried,0,8.193331674545908,High Risk,Expert,High"
"62,43265.0,20476.0,602.0,4,Male,High School,San Francisco,Unemployed,0,2.112961515921078,Low Risk,Junior,Medium"
"46,60105.0,22390.0,503.0,20,Female,Bachelors,New York,Salaried,0,2.684457347029924,High Risk,Senior,High"
"25,8219.0,16678.0,644.0,29,Female,Masters,New York,Salaried,0,0.4928048926729824,Low Risk,Expert,Low"
"58,66473.0,33651.0,565.0,22,Female,Bachelors,San Francisco,Unemployed,0,1.9753647737065763,High Risk,Expert,High"
"65,50450.0,20410.0,321.0,37,Female,Phd,Chicago,Salaried,0,2.471827535521803,High Risk,Expert,Medium"
"36,46133.0,10173.0,835.0,28,Male,Masters,Chicago,Self-Employed,1,4.534847144401848,Low Risk,Expert,Medium"
"65,64761.0,12021.0,579.0,12,Male,Phd,Houston,Unemployed,0,5.387322186174195,High Risk,Senior,High"
"56,75939.0,38259.0,744.0,31,Male,High School,Chicago,Salaried,1,1.9848663059672234,Low Risk,Expert,High"
"63,57286.0,16639.0,562.0,26,Male,Masters,Houston,Self-Employed,0,3.442875172786826,High Risk,Expert,Medium"
"45,74131.0,3372.0,682.0,33,Female,Bachelors,Houston,Salaried,1,21.984282325029657,Low Risk,Expert,High"
"63,26701.0,15205.0,849.0,32,Female,Masters,Houston,Salaried,0,1.756067083196317,Low Risk,Expert,Low"
"44,59989.0,5387.0,691.0,3,Female,High School,San Francisco,Self-Employed,1,11.135882680527196,Low Risk,Junior,Medium"
"21,48020.0,27338.0,839.0,17,Female,Masters,Chicago,Self-Employed,1,1.7565293730338722,Low Risk,Senior,Medium"
"32,38177.0,4361.0,391.0,5,Female,Bachelors,New York,Unemployed,0,8.754184819995414,High Risk,Junior,Medium"
"52,49488.0,8782.0,458.0,27,Female,Bachelors,Houston,Salaried,0,5.635162833067638,High Risk,Expert,Medium"
"54,59177.0,20032.0,527.0,26,Female,Masters,New York,Unemployed,0,2.9541234025559104,High Risk,Expert,Medium"
"18,63129.0,28875.0,772.0,25,Male,Masters,Houston,Unemployed,0,2.1862857142857144,Low Risk,Expert,High"
"20,70130.0,19445.0,671.0,19,Male,Phd,Chicago,Salaried,1,3.606582669066598,Low Risk,Senior,High"
"64,67647.0,9939.0,675.0,12,Male,Phd,San Francisco,Salaried,1,6.806217929369152,Low Risk,Senior,High"
"41,38424.0,21461.0,336.0,27,Male,High School,Houston,Unemployed,0,1.7904105120917013,High Risk,Expert,Medium"
"44,69361.0,16258.0,336.0,33,Male,Phd,Houston,Self-Employed,0,4.266268913765531,High Risk,Expert,High"
"57,70945.0,29062.0,400.0,22,Male,High School,New York,Unemployed,0,2.4411602780262887,High Risk,Expert,High"
"53,46100.0,26838.0,579.0,9,Male,High School,San Francisco,Salaried,0,1.7177136895446754,High Risk,Mid,Medium"
"51,50426.0,15703.0,489.0,29,Female,Masters,Chicago,Self-Employed,0,3.2112335222568937,High Risk,Expert,Medium"
"46,35988.0,26238.0,811.0,21,Female,Bachelors,Houston,Unemployed,0,1.3715984450034302,Low Risk,Expert,Medium"
"41,72213.0,22170.0,389.0,4,Female,Bachelors,Chicago,Salaried,0,3.2572395128552096,High Risk,Junior,High"
"41,27323.0,30934.0,305.0,8,Female,Bachelors,San Francisco,Self-Employed,0,0.8832676019913364,High Risk,Mid,Low"
"59,58025.0,25897.0,438.0,3,Male,Masters,New York,Self-Employed,0,2.2406070201181603,High Risk,Junior,Medium"
"21,41048.0,24376.0,394.0,0,Male,Bachelors,San Francisco,Self-Employed,0,1.6839514276337382,High Risk,,Medium"
"20,33382.0,30624.0,685.0,33,Male,Bachelors,San Francisco,Salaried,0,1.0900600835945664,Low Risk,Expert,Medium"
"51,21879.0,20123.0,422.0,25,Male,Bachelors,San Francisco,Unemployed,0,1.0872633305173185,High Risk,Expert,Low"
"66,46769.0,13815.0,584.0,17,Female,Bachelors,San Francisco,Salaried,0,3.38537821208831,High Risk,Senior,Medium"
"40,31031.0,21607.0,665.0,15,Female,Masters,Chicago,Salaried,0,1.4361549497847919,Low Risk,Senior,Medium"
"69,50846.0,17157.0,789.0,22,Female,High School,Chicago,Self-Employed,1,2.9635717199976686,Low Risk,Expert,Medium"
"40,76540.0,24834.0,624.0,35,Female,Phd,New York,Unemployed,0,3.0820649110091005,Low Risk,Expert,High"
"62,52993.0,20496.0,706.0,25,Male,Bachelors,Houston,Self-Employed,1,2.5855288836846215,Low Risk,Expert,Medium"
"22,79959.0,23223.0,818.0,1,Male,Masters,Houston,Salaried,1,3.4430952073375534,Low Risk,Fresher,High"
"48,35266.0,10367.0,376.0,4,Female,Bachelors,San Francisco,Self-Employed,0,3.4017555705604323,High Risk,Junior,Medium"
